item_id,developer,title,genres,price,release_year
231200,Cardboard Computer,Kentucky Route Zero,"['Adventure', 'Indie']",24.99,2013.0
204240,"Ty Taylor and Mario Castañeda,The Quantum Astrophysicists Guild",The Bridge,"['Casual', 'Indie', 'Strategy']",9.99,2013.0
217750,Funcom,Age of Conan: Unchained,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",0.0,2013.0
219340,Stoic,The Banner Saga: Factions,"['Free to Play', 'Indie', 'RPG', 'Strategy']",0.0,2013.0
226780,Milestone S.r.l.,MUD Motocross World Championship,"['Racing', 'Sports']",9.99,2013.0
216333,United Front Games,Sleeping Dogs: Wheels of Fury,"['Action', 'Adventure']",3.99,2013.0
225260,Double Fine Productions,Brutal Legend,"['Action', 'Adventure', 'Strategy']",14.99,2013.0
222543,Dovetail Games,Train Simulator: Norfolk Southern Heritage SD70ACes Loco Add-On,['Simulation'],19.99,2013.0
222542,Dovetail Games,Train Simulator: Norfolk Southern Heritage ES44ACs Loco Add-On,['Simulation'],19.99,2013.0
204319,Ronimo Games,Awesomenauts - Double-O Yuri Skin,"['Action', 'Indie', 'Strategy']",1.49,2013.0
204318,Ronimo Games,Awesomenauts - Pimpy G. Skin,"['Action', 'Indie', 'Strategy']",2.49,2013.0
223262,Lukewarm Media,Primal Carnage - Agent Trapper DLC,"['Action', 'Indie']",0.99,2013.0
222223,Zeal Game Studio,A Game of Dwarves: Pets,"['Strategy', 'Casual']",4.99,2013.0
211500,Sector3 Studios,RaceRoom Racing Experience,"['Free to Play', 'Racing', 'Simulation', 'Sports']",160.91,2013.0
222089,Ubisoft - San Francisco,Rocksmith - The Clash - London Calling,"['Casual', 'Simulation']",2.99,2013.0
222091,Ubisoft - San Francisco,Rocksmith - The Clash - Guns of Brixton,"['Casual', 'Simulation']",2.99,2013.0
222092,Ubisoft - San Francisco,Rocksmith - The Clash Song-Pack,"['Casual', 'Simulation']",7.99,2013.0
222090,Ubisoft - San Francisco,Rocksmith - The Clash - Should I Stay or Should I Go,"['Casual', 'Simulation']",2.99,2013.0
208352,G-TraX,Train Simulator: Southern Pacific GS-4 Loco Add-On,['Simulation'],19.99,2013.0
225270,Double Fine Productions,Brutal Legend Soundtrack,"['Action', 'Adventure', 'Strategy']",6.99,2013.0
216335,United Front Games,Sleeping Dogs: Law Enforcer Pack,"['Action', 'Adventure']",1.99,2013.0
222566,Oovee® Game Studios,Train Simulator: Freightliner Class 57/0 Loco Add-On,['Simulation'],7.99,2013.0
222551,Digital Train Model,Train Simulator: Southern Pacific SD45 Loco Add-On,['Simulation'],7.99,2013.0
223810,Nihon Falcom,Ys I &amp; II Chronicles+,"['Action', 'Adventure', 'RPG']",14.99,2013.0
222088,Ubisoft - San Francisco,Rocksmith - Fall Out Boy Song-Pack,"['Casual', 'Simulation']",11.99,2013.0
222021,Rebellion,Sniper Elite V2 - St. Pierre,['Action'],4.99,2013.0
229600,Tale of Tales,Bientôt l'été,"['Casual', 'Indie', 'Simulation']",9.99,2013.0
202130,Cyanide Montreal,Impire,['Strategy'],19.99,2013.0
210098,"Capcom U.S.A., Inc.",Street Fighter X Tekken: Gems Assist 6,['Action'],2.99,2013.0
210097,"Capcom U.S.A., Inc.",Street Fighter X Tekken: Gems Assist 5,['Action'],0.99,2013.0
210096,"Capcom U.S.A., Inc.",Street Fighter X Tekken: Gems Assist 4,['Action'],1.99,2013.0
210095,"Capcom U.S.A., Inc",Street Fighter X Tekken: Gems Assist 3,['Action'],0.99,2013.0
210093,"Capcom U.S.A., Inc.",Street Fighter X Tekken: TK Booster Pack 7,['Action'],0.99,2013.0
210094,"Capcom U.S.A., Inc.",Street Fighter X Tekken: TK Booster Pack 8,['Action'],0.99,2013.0
210092,"Capcom U.S.A., Inc.",Street Fighter X Tekken: TK Booster Pack 6,['Action'],0.99,2013.0
210090,"Capcom U.S.A., Inc.",Street Fighter X Tekken: TK Booster Pack 4,['Action'],0.99,2013.0
210091,"Capcom U.S.A., Inc",Street Fighter X Tekken: TK Booster Pack 5,['Action'],0.99,2013.0
210089,"Capcom U.S.A., Inc",Street Fighter X Tekken: TK Booster Pack 3,['Action'],0.99,2013.0
210088,"Capcom U.S.A., Inc.",Street Fighter X Tekken: SF Booster Pack 8,['Action'],0.99,2013.0
210086,"Capcom U.S.A., Inc",Street Fighter X Tekken: SF Booster Pack 6,['Action'],0.99,2013.0
227240,Scirra,Construct 2,"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Education', 'Utilities', 'Web Publishing']",0.0,2013.0
229190,The Farm 51,Painkiller Hell &amp; Damnation: Medieval Horror,['Action'],3.99,2013.0
216334,United Front Games,Sleeping Dogs: Monkey King Pack,"['Action', 'Adventure']",1.99,2013.0
222082,Ubisoft - San Francisco,Rocksmith - Cheap Trick - Surrender,"['Casual', 'Simulation']",2.99,2013.0
212210,"NEXON CO., Ltd.",Mabinogi - Spiritual Healing Package,"['Action', 'Casual', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Simulation']",2.99,2013.0
222081,Ubisoft - San Francisco,Rocksmith - Steppenwolf - Born to be Wild,"['Casual', 'Simulation']",2.99,2013.0
216332,United Front Games,Sleeping Dogs: Movie Masters Pack,"['Action', 'Adventure']",1.99,2013.0
222080,Ubisoft - San Francisco,Rocksmith - The Guess Who - American Woman,"['Casual', 'Simulation']",2.99,2013.0
223261,Lukewarm Media,Primal Carnage - Pilot Commando DLC,"['Action', 'Strategy', 'Indie']",0.99,2013.0
223790,Ninja Theory,DmC Devil May Cry: Costume Pack,['Action'],3.99,2013.0
219680,Ed Key and David Kanaga,Proteus,"['Adventure', 'Casual', 'Indie']",9.99,2013.0
222550,Digital Train Model,Train Simulator: Southern Pacific GE 44 Loco Add-On,['Simulation'],7.99,2013.0
204185,Eden Industries,Waveform Soundtrack,"['Action', 'Indie']",0.99,2013.0
212480,Sumo Digital,Sonic &amp; All-Stars Racing Transformed,"['Racing', 'Sports']",19.99,2013.0
219890,Alexander Bruce,Antichamber,"['Adventure', 'Indie']",19.99,2013.0
208520,Haemimont Games,Omerta - City of Gangsters,"['Simulation', 'Strategy']",14.99,2013.0
225829,"Gearbox Software,Aspyr (Mac &amp; Linux)",Borderlands 2: Mechromancer Madness Pack,"['Action', 'RPG']",0.99,2013.0
211994,exosyphen studios,Hacker Evolution Duality: Inception Part 2 DLC,['Indie'],1.99,2013.0
225831,"GearBox Software,Aspyr (Mac &amp; Linux)",Borderlands 2: Mechromancer Domination Pack,"['Action', 'RPG']",0.99,2013.0
225827,"Gearbox Software,Aspyr (Mac &amp; Linux)",Borderlands 2: Gunzerker Supremacy Pack,"['Action', 'RPG']",0.99,2013.0
225832,"Gearbox Software,Aspyr (Mac &amp; Linux)",Borderlands 2: Assassin Madness Pack,"['Action', 'RPG']",0.99,2013.0
225834,"Gearbox Software,Aspyr (Mac &amp; Linux)",Borderlands 2: Assassin Domination Pack,"['Action', 'RPG']",0.99,2013.0
225833,"Gearbox Software,Aspyr (Mac &amp; Linux)",Borderlands 2: Assassin Supremacy Pack,"['Action', 'RPG']",0.99,2013.0
225830,"GearBox Software,Aspyr (Mac &amp; Linux)",Borderlands 2: Mechromancer Supremacy Pack,"['Action', 'RPG']",0.99,2013.0
225824,"Gearbox Software,Aspyr (Mac &amp; Linux)",Borderlands 2: Siren Supremacy Pack,"['Action', 'RPG']",0.99,2013.0
225820,"Gearbox Software,Aspyr (Mac &amp; Linux)",Borderlands 2: Commando Madness Pack,"['Action', 'RPG']",0.99,2013.0
223595,The Sims Studio,"The Sims 3 70's, 80's and 90's",['Simulation'],19.99,2013.0
222079,Ubisoft - San Francisco,Rocksmith - The Strokes Song Pack,"['Casual', 'Simulation']",7.99,2013.0
211523,Rockstar Studios,Max Payne 3: Deathmatch Made In Heaven Pack,['Action'],4.99,2013.0
222078,Ubisoft - San Francisco,Rocksmith - The Strokes - Juicebox,"['Casual', 'Simulation']",2.99,2013.0
222077,Ubisoft - San Francisco,Rocksmith - The Strokes - Last Nite,"['Casual', 'Simulation']",2.99,2013.0
227580,EightyEightGames,"10,000,000","['Action', 'Casual', 'Indie', 'RPG']",4.99,2013.0
210906,Paradox Development Studio,Expansion - Crusader Kings II: The Republic,['Strategy'],9.99,2013.0
210907,Paradox Development Studio,Crusader Kings II: Songs of Prosperity,['Strategy'],1.99,2013.0
213250,"Gearbox Software,Aspyr (Mac &amp; Linux)",Borderlands 2: Sir Hammerlock’s Big Game Hunt,"['Action', 'RPG']",9.99,2013.0
210898,Paradox Development Studio,Crusader Kings II: Mediterranean Portraits,['Strategy'],1.99,2013.0
222074,Ubisoft - San Francisco,Rocksmith - Pearl Jam - Alive,"['Casual', 'Simulation']",2.99,2013.0
227129,Ubisoft Montreal,Assassin’s Creed® III – The Battle Hardened Pack,"['Action', 'Adventure']",9.99,2013.0
222073,Ubisoft - San Francisco,Rocksmith - Eric Johnson - Cliffs of Dover,"['Casual', 'Simulation']",2.99,2013.0
222075,Ubisoft - San Francisco,Rocksmith - Blind Melon - No Rain,"['Casual', 'Simulation']",2.99,2013.0
226459,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai",Far Cry® 3 Deluxe Bundle DLC,"['Action', 'Adventure']",9.99,2013.0
222139,Ubisoft - San Francisco,Rocksmith - Pearl Jam Song Pack,"['Casual', 'Simulation']",7.99,2013.0
227300,SCS Software,Euro Truck Simulator 2,"['Indie', 'Simulation']",19.99,2013.0
228280,Beamdog,Baldur's Gate: Enhanced Edition,"['RPG', 'Strategy']",19.99,2013.0
73118,Pieces Interactive,Magicka: Free Jolnirs Workshop,"['Action', 'RPG']",0.0,2013.0
212672,"Ubisoft Paris,Red Storm Entertainment",Tom Clancy's Ghost Recon Future Soldier® Raven Strike DLC,['Action'],14.99,2013.0
222547,Dovetail Games,Train Simulator: BR Class 422 ‘4BIG’ EMU Add-On,['Simulation'],19.99,2013.0
222070,Ubisoft - San Francisco,Rocksmith - Santana - Black Magic Woman,"['Casual', 'Simulation']",2.99,2013.0
222069,Ubisoft - San Francisco,Rocksmith - Santana - Oye Como Va,"['Casual', 'Simulation']",2.99,2013.0
222071,Ubisoft - San Francisco,Rocksmith - Santana Feat Rob Thomas - Smooth,"['Casual', 'Simulation']",2.99,2013.0
222072,Ubisoft - San Francisco,Rocksmith - Santana Song Pack,"['Casual', 'Simulation']",7.99,2013.0
222541,Dovetail Games,Train Simulator: First Capital Connect Class 377 EMU Add-On,['Simulation'],19.99,2013.0
222548,Digital Train Model,Train Simulator: Boston &amp; Maine GE 44 Loco Add-On,['Simulation'],7.99,2013.0
208832,Stainless Games,Magic: The Gathering - 2013 Deck Pack 3,['Strategy'],2.99,2013.0
208836,Stainless Games,Magic 2013 “Rogue’s Gallery” Foil Conversion,['Strategy'],0.99,2013.0
208844,Stainless Games,Magic 2013 “Mana Mastery” Foil Conversion,['Strategy'],0.99,2013.0
208843,Stainless Games,Magic 2013 “Mana Mastery” Deck Key,['Strategy'],0.99,2013.0
208835,Stainless Games,Magic 2013 “Rogue’s Gallery” Deck Key,['Strategy'],0.99,2013.0
220090,SkyGoblin,The Journey Down: Chapter One,"['Adventure', 'Indie']",8.99,2013.0
70615,Team17 Digital Ltd,Worms Ultimate Mayhem - Single Player Pack DLC,['Strategy'],16.99,2013.0
219200,Puppygames,Droid Assault,"['Action', 'Indie']",9.99,2013.0
70617,Team17 Digital Ltd,Worms Ultimate Mayhem - Customization Pack DLC,['Strategy'],2.99,2013.0
222067,Ubisoft - San Francisco,Rocksmith - Foo Fighters - Song Pack,"['Casual', 'Simulation']",11.99,2012.0
222064,Ubisoft - San Francisco,Rocksmith - Foo Fighters - Best of You,"['Casual', 'Simulation']",2.99,2012.0
11610,Eyedentity Games Inc.,Dragon Nest,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",0.0,2012.0
204317,Ronimo Games,Awesomenauts - Cap'n Vinnie &amp; Seadog Spike Skin,"['Action', 'Indie', 'Strategy']",2.49,2012.0
208840,Stainless Games,"Magic 2013 ""Grim Procession"" Foil Conversion",['Strategy'],0.99,2012.0
208839,Stainless Games,"Magic 2013 ""Grim Procession"" Deck Key",['Strategy'],0.99,2012.0
208838,Stainless Games,"Magic 2013 ""Berserker Rage"" Foil Conversion",['Strategy'],0.99,2012.0
208837,Stainless Games,"Magic 2013 ""Berserker Rage"" Deck Key",['Strategy'],0.99,2012.0
205073,Gaijin Games,BIT.TRIP.VOID Soundtrack,"['Action', 'Indie']",5.99,2012.0
100400,Nevercenter Ltd. Co.,Silo 2,['Animation &amp; Modeling'],99.99,2012.0
205070,Gaijin Games,BIT.TRIP VOID,"['Action', 'Indie']",9.99,2012.0
215258,United Front Games,Sleeping Dogs: Zodiac Tournament,"['Action', 'Adventure']",4.99,2012.0
222059,Ubisoft - San Francisco,Rocksmith - Nickelback - Rockstar,"['Casual', 'Simulation']",2.99,2012.0
222060,Ubisoft - San Francisco,Rocksmith - Nickelback - Bottoms Up,"['Casual', 'Simulation']",2.99,2012.0
224540,Jagex Limited,Ace of Spades: Battle Builder,"['Action', 'Indie']",14.99,2012.0
8790,SimBin Studios AB,GTR 2 FIA GT Racing Game,"['Racing', 'Simulation', 'Sports']",7.99,2006.0
222562,Dovetail Games,Train Simulator: Freightliner Class 66 v2.0 Loco Add-On,['Simulation'],8.99,2012.0
222544,Dovetail Games,Train Simulator: LNER Black Class A3 ‘Flying Scotsman’ Loco Add-On,['Simulation'],7.99,2012.0
227200,Tiger Style,Waking Mars,"['Action', 'Adventure', 'Indie']",9.99,2012.0
210899,Paradox Interactive,Crusader Kings II: Russian Unit Pack,['Strategy'],1.99,2012.0
210900,Paradox Interactive,Crusader Kings II: Russian Portraits,['Strategy'],1.99,2012.0
210903,Paradox Interactive,Crusader Kings II: Songs of the Rus,['Strategy'],1.99,2012.0
205710,Daybreak Game Company,Everquest ®,"['Free to Play', 'Massively Multiplayer', 'RPG']",0.0,2012.0
212710,Crankshaft Games,Party of Sin Soundtrack,"['Action', 'Adventure', 'Indie']",4.99,2012.0
212700,Crankshaft Games,Party of Sin,"['Action', 'Adventure', 'Indie']",5.99,2012.0
210938,Tripwire Interactive,Killing Floor - Golden Weapons Pack,['Action'],7.99,2012.0
210937,Tripwire Interactive,Killing Floor - Robot Special Character Pack,['Action'],4.99,2012.0
222980,CSR-Studios,Dead Pixels,"['Action', 'Indie', 'RPG']",2.99,2012.0
222564,Dovetail Games,Train Simulator: Strathclyde Class 101 DMU Add-On,['Simulation'],7.99,2012.0
223330,BlackMark Studio,Sea Dogs: To Each His Own - Pirate Open World RPG,['RPG'],14.99,
218100,2x2 Games,Unity of Command - Red Turn DLC,"['Indie', 'Strategy']",9.99,2012.0
25816,Paradox Development Studio,Europa Universalis III: Revolution II Unit Pack,['Strategy'],1.99,2012.0
25815,Paradox Interactive,Europa Universalis III: Absolutism SpritePack,['Strategy'],1.99,2012.0
25817,Paradox Development Studio,Europa Universalis III Music of the World,['Strategy'],4.99,2012.0
211970,Slightly Mad Studios,Test Drive: Ferrari Racing Legends,['Racing'],19.99,2012.0
220700,KADOKAWA,RPG Maker VX Ace,"['Design &amp; Illustration', 'Web Publishing']",69.99,2012.0
208570,Arkane Studios,Dishonored: Dunwall City Trials,"['Action', 'Adventure']",2.99,2012.0
213780,"GearBox Software,Aspyr (Mac &amp; Linux)",Borderlands 2: Collector's Edition Pack,"['Action', 'RPG']",4.99,2012.0
220960,ACD Systems International Inc.,ACDSee 15,['Photo Editing'],49.99,2012.0
208690,"GearBox Software,Aspyr (Mac &amp; Linux)",Borderlands 2: Creature Slaughterdome,"['Action', 'RPG']",4.99,2012.0
208318,Reppo,Train Simulator: PRR Baldwin Centipede Loco Add-On,['Simulation'],24.99,2012.0
220640,Turbo Tape Games,Naval War: Arctic Circle - Operation Tarnhelm,['Strategy'],4.99,2012.0
223180,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",Total War: SHOGUN 2 – Otomo Clan Pack DLC,['Strategy'],4.99,2012.0
225780,Lukewarm Media,Primal Carnage - Dinosaur Skin Pack 1 DLC,"['Action', 'Indie']",0.99,2012.0
93206,Puppygames,Revenge of the Titans: Sandbox Mode,"['Action', 'Indie', 'Strategy']",4.99,2012.0
93207,Puppygames,Revenge of the Titans: Soundtrack,['Indie'],0.99,2012.0
42990,Kerberos Productions,Sword of the Stars II: Enhanced Edition,['Strategy'],19.99,2012.0
217270,Liquid Entertainment,Karateka,"['Action', 'Indie']",9.99,2012.0
222055,Ubisoft - San Francisco,Rocksmith - Pantera - Domination,"['Casual', 'Simulation']",2.99,2012.0
222056,Ubisoft - San Francisco,Rocksmith - Pantera - Walk,"['Casual', 'Simulation']",2.99,2012.0
220240,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai",Far Cry 3,"['Action', 'Adventure']",19.99,2012.0
222057,Ubisoft - San Francisco,Rocksmith - Pantera 3-Song Pack,"['Casual', 'Simulation']",7.99,2012.0
209812,"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",XCOM: Enemy Unknown - Slingshot Pack,['Strategy'],6.99,2012.0
208831,Stainless Games,Magic: The Gathering - 2013 Deck Pack 2,['Strategy'],2.99,2012.0
211522,Rockstar Studios,Max Payne 3: Painful Memories Pack,['Action'],4.99,2012.0
222240,KING Art,The Book of Unwritten Tales: Critter Chronicles Digital Extras,"['Adventure', 'Indie']",9.99,2012.0
222054,Ubisoft - San Francisco,Rocksmith - Pantera - Cowboys From Hell,"['Casual', 'Simulation']",2.99,2012.0
208350,Dovetail Games,Train Simulator: Union Pacific Challenger Loco Add-On,['Simulation'],7.99,2012.0
221640,Terry Cavanagh,Super Hexagon,"['Action', 'Indie']",2.99,2012.0
222051,Ubisoft - San Francisco,Rocksmith - Rick James - Super Freak,"['Casual', 'Simulation']",2.99,2012.0
222052,Ubisoft - San Francisco,Rocksmith - Chic - Good Times,"['Casual', 'Simulation']",2.99,2012.0
214510,Traveller's Tales,LEGO The Lord of the Rings,"['Action', 'Adventure']",19.99,2012.0
222050,Ubisoft - San Francisco,Rocksmith - Parliament - Give Up the Funk (Tear the Roof off Sucker),"['Casual', 'Simulation']",2.99,2012.0
215259,United Front Games,Sleeping Dogs: Gangland Style Pack,"['Action', 'Adventure']",1.99,2012.0
223430,Keen Software House,Miner Wars 2081,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation']",9.99,2012.0
224960,Core Design,Tomb Raider I,"['Action', 'Adventure']",6.99,2012.0
225300,Core Design,Tomb Raider II,"['Action', 'Adventure']",6.99,2012.0
225320,Core Design,Tomb Raider III,"['Action', 'Adventure']",6.99,2012.0
225000,Core Design,Tomb Raider V: Chronicles,"['Action', 'Adventure']",6.99,2012.0
224980,Core Design,Tomb Raider IV: The Last Revelation,"['Action', 'Adventure']",6.99,2012.0
216419,Io-Interactive A/S,Hitman: Absolution: Public Enemy Disguise,['Action'],0.99,2012.0
216416,Io-Interactive A/S,Hitman: Absolution: Bronson M1928 Gun,['Action'],0.99,2012.0
216418,Io-Interactive A/S,Hitman: Absolution: High Roller Disguise,['Action'],0.99,2012.0
216415,Io-Interactive A/S,Hitman: Absolution: Krugermeier 2-2 Gun,['Action'],0.99,2012.0
221260,Tomorrow Corporation,Little Inferno,"['Adventure', 'Casual', 'Indie']",9.99,2012.0
217900,SEGA,SONIC ADVENTURE 2: BATTLE,['Action'],2.99,2012.0
213610,SEGA,Sonic Adventure 2,['Action'],9.99,2012.0
216411,Io-Interactive A/S,Hitman: Absolution: Agency Jagd P22G,['Action'],0.99,2012.0
218680,5th Cell Media,Scribblenauts Unlimited,"['Adventure', 'Casual', 'Strategy']",19.99,2012.0
203140,"Io-Interactive A/S,Feral Interactive (Mac)",Hitman: Absolution™,['Action'],19.99,2012.0
218230,Daybreak Game Company,PlanetSide 2,"['Action', 'Free to Play', 'Massively Multiplayer']",0.0,2012.0
206720,Colossal Order Ltd.,Cities in Motion: London,['Simulation'],4.99,2012.0
2028103,Ubisoft Montreal,Assassin’s Creed® III Season Pass,"['Action', 'Adventure']",29.99,2012.0
208480,Ubisoft Montreal,Assassin’s Creed® III,['Adventure'],19.99,2012.0
213210,"Gearbox Software,Aspyr (Mac &amp; Linux)",Borderlands 2: Mr. Torgue’s Campaign of Carnage,"['Action', 'RPG']",9.99,2012.0
215255,United Front Games,Sleeping Dogs: Drunken Fist Pack,"['Action', 'Adventure']",1.99,2012.0
220810,Codemasters Birmingham,F1 Race Stars - Christmas Accessory Pack,['Racing'],0.99,2012.0
220809,Codemasters Birmingham,F1 Race Stars - Holiday Accessory Pack,['Racing'],0.99,2012.0
58643,Eugen Systems,Wargame: European Escalation - ''Fatal Error'' (Free DLC),['Strategy'],0.0,2012.0
215971,Gaming Minds,Port Royale 3: Dawn of Pirates DLC,"['Action', 'Simulation', 'Strategy']",4.99,2012.0
215310,Acquire,Clan of Champions - New Shield Pack 1,['Action'],0.99,2012.0
215314,Acquire,Clan of Champions - Three-Eyed Deity's Aegis 1,['Action'],0.99,2012.0
215317,Acquire,Clan of Champions - Gem Pack 1,['Action'],0.99,2012.0
215301,Acquire,Clan of Champions - Character Slot DLC,['Action'],0.99,2012.0
205633,"Haemimont Games,Feral Interactive (Mac)",Tropico 4: Megalopolis DLC,"['Simulation', 'Strategy']",2.99,2012.0
220808,Codemasters Birmingham,F1 Race Stars - Nautical Accessory Pack,['Racing'],0.99,2012.0
210902,Paradox Development Studio,Expansion - Crusader Kings II: Sunset Invasion,['Strategy'],4.99,2012.0
208293,MeshTools,Train Simulator: LNER/BR Class J94 Loco Add-On,['Simulation'],7.99,2012.0
204960,Golgoth Studio,Magical Drop V,"['Indie', 'Casual']",0.99,2012.0
220780,Bithell Games,Thomas Was Alone,['Indie'],9.99,2012.0
214643,Aspyr,Call of Duty®: Black Ops Annihilation &amp; Escalation Bundle – Mac Edition,['Action'],24.99,2012.0
222053,Ubisoft - San Francisco,Rocksmith - Rush - Headlong Flight,"['Casual', 'Simulation']",2.99,2012.0
222043,Ubisoft - San Francisco,Rocksmith - Rush - Subdivisions,"['Casual', 'Simulation']",2.99,2012.0
222041,Ubisoft - San Francisco,Rocksmith - Rush - YYZ,"['Casual', 'Simulation']",2.99,2012.0
206179,Ubisoft - San Francisco,Rocksmith - Rush - Limelight,"['Casual', 'Simulation']",2.99,2012.0
216173,Carbon Games,AirMech® Soundtrack,"['Action', 'Free to Play', 'Indie', 'Strategy']",9.99,2012.0
222042,Ubisoft - San Francisco,Rocksmith - Rush - Red Barchetta,"['Casual', 'Simulation']",2.99,2012.0
222044,Ubisoft - San Francisco,Rocksmith - Rush 5-Song Pack,"['Casual', 'Simulation']",11.99,2012.0
206178,Ubisoft - San Francisco,Rocksmith - Rush - Tom Sawyer,"['Casual', 'Simulation']",2.99,2012.0
220801,Codemasters Birmingham,F1 Race Stars - Europe Track DLC,['Racing'],4.99,2012.0
215249,United Front Games,Sleeping Dogs: Police Protection Pack,"['Action', 'Adventure']",2.99,2012.0
220802,Codemasters Birmingham,F1 Race Stars - Games Accessory Pack,['Racing'],0.99,2012.0
202191,United Front Games,Sleeping Dogs: Martial Arts Pack,"['Action', 'Adventure']",2.99,2012.0
215251,United Front Games,Sleeping Dogs: GSP Pack,"['Action', 'Adventure']",2.99,2012.0
221020,"Xavi Canal, Ben Palgi",Towns,"['Indie', 'RPG', 'Simulation', 'Strategy']",14.99,2012.0
215430,Trickstar Games,"Damage Inc F4U-4 ""Reaper"" Corsair","['Action', 'Simulation']",2.99,2012.0
212110,Turtle Cream,Sugar Cube: Bittersweet Factory,"['Action', 'Indie']",6.99,2012.0
215433,Trickstar Games,"Damage Inc P-80 ""Bolt"" Shooting Star","['Action', 'Simulation']",2.99,2012.0
215432,Trickstar Games,"Damage Inc P-61 ""Mauler"" Black Widow","['Action', 'Simulation']",2.99,2012.0
215434,Trickstar Games,"Damage Inc P-40N ""Blackfin"" Warhawk","['Action', 'Simulation']",2.99,2012.0
215431,Trickstar Games,"Damage Inc F6F-5N ""Crusader"" Hellcat","['Action', 'Simulation']",2.99,2012.0
215435,Trickstar Games,"Damage Inc F4F-FM2 ""Panther"" Wildcat","['Action', 'Simulation']",2.99,2012.0
215436,Trickstar Games,Damage Inc Euro Plane Pack,"['Action', 'Simulation']",9.99,2012.0
208295,Oovee® Game Studios,Train Simulator: Class 57 Rail Tour Loco Add-On,['Simulation'],19.99,2012.0
208289,Dovetail Games,Train Simulator: Thompson Class B1 Loco Add-On,['Simulation'],8.99,2012.0
214610,773,Cherry Tree High Comedy Club,"['Adventure', 'Indie']",7.99,2012.0
208740,Cyanide Studios,Game of Thrones - Beyond the Wall (Blood Bound) DLC,"['Action', 'RPG']",4.99,2012.0
206500,Carbon Games,AirMech Strike,"['Action', 'Free to Play', 'Indie', 'Strategy', 'Early Access']",0.0,2012.0
225200,Giants Software,Farming Simulator 2013 Modding Tutorials,"['Casual', 'Simulation']",0.99,2012.0
206176,Ubisoft - San Francisco,Rocksmith - Avenged Sevenfold - Nightmare,"['Casual', 'Simulation']",2.99,2012.0
206177,Ubisoft - San Francisco,Rocksmith - Avenged Sevenfold 3-Song Pack,"['Casual', 'Simulation']",7.99,2012.0
211521,Rockstar Studios,Max Payne 3: Hostage Negotiation Pack,['Action'],4.99,2012.0
215256,United Front Games,Sleeping Dogs: Nightmare in North Point,"['Action', 'Adventure']",6.99,2012.0
218410,"Level Up Labs, LLC",Defender's Quest: Valley of the Forgotten (DX edition),"['Indie', 'RPG', 'Strategy']",14.99,2012.0
206230,ACQUIRE Corp.,Clan of Champions,['Action'],1.99,2012.0
4920,Unknown Worlds Entertainment,Natural Selection 2,"['Action', 'Indie', 'Strategy']",9.99,2012.0
214870,The Farm 51,Painkiller Hell &amp; Damnation,['Action'],19.99,2012.0
218740,Might and Delight,Pid,"['Adventure', 'Indie']",9.99,2012.0
201802,Robot Entertainment,Orcs Must Die 2 - Are We There Yeti?,"['Action', 'Indie', 'Strategy']",4.99,2012.0
220460,Serious Brew,Cargo Commander,"['Action', 'Indie']",4.99,2012.0
220420,"HeR Interactive, Inc.",Nancy Drew®: The Deadly Device,['Adventure'],19.99,2012.0
72907,inner seas,Winter Voices Episode 5: Overflow,"['Adventure', 'Indie', 'RPG']",4.99,2012.0
204314,Ronimo Games,Awesomenauts - Ravishing Raelynn Skin,"['Action', 'Indie', 'Strategy']",2.49,2012.0
218660,Cobra Mobile,iBomber Attack,"['Action', 'Adventure', 'Indie']",5.99,2012.0
208294,MeshTools,Train Simulator: Class J94 ‘Memories of Maerdy’ Loco Add-On,['Simulation'],24.99,2012.0
210936,Tripwire Interactive,Killing Floor - The Chickenator Pack,['Action'],4.99,2012.0
213311,Arkedo,Hell Yeah! Virtual Rabbit Missions,['Action'],5.49,2012.0
210934,Tripwire Interactive,Killing Floor - Community Weapon Pack,['Action'],7.99,2012.0
200189,Team17 Digital Ltd,Worms Revolution: Funfair DLC,['Strategy'],4.99,2012.0
223000,MumboJumbo,7 Wonders: Ancient Alien Makeover,"['Strategy', 'Casual']",9.99,2012.0
211900,Illwinter Game Design,Conquest of Elysium 3,"['Indie', 'Strategy']",9.99,2012.0
2028055,"Ubisoft Paris,Red Storm Entertainment",Tom Clancy's Ghost Recon Future Soldier - Season Pass,['Action'],24.99,2012.0
212671,"Ubisoft Paris,Red Storm Entertainment",Tom Clancy's Ghost Recon Future Soldier - Arctic Strike DLC,['Action'],9.99,2012.0
213312,Arkedo,Hell Yeah! Pimp My Rabbit Pack,['Action'],2.99,2012.0
211419,Tequila Works SL,Deadlight Original Soundtrack,['Indie'],6.99,2012.0
211400,"Tequila Works, S.L.",Deadlight,"['Action', 'Adventure', 'Indie']",14.99,2012.0
